CustomerID,Age,ZIP Code,Family,Experience,AccountID,Income,AlreadyOwn,5Seater,LeasedCar
2516,31,94558,1,5,3929,34,1,1,0
2518,57,95616,2,31,3930,120,1,1,0
2519,61,95125,4,37,3931,50,1,1,0
2520,60,92121,2,36,3932,10,1,1,0
2520,60,92121,2,36,3933,10,1,0,0
2521,56,90095,4,29,3934,45,1,0,1
2522,49,94551,4,23,3935,29,1,0,0
2522,49,94551,4,23,3936,29,1,1,0
2523,63,94025,2,37,3937,145,0,0,0
2525,49,95678,3,25,3938,24,1,1,1
2526,32,95816,1,8,3939,60,1,1,0
2526,32,95816,1,8,3940,60,1,0,1
2529,57,91335,3,31,3941,79,1,1,0
2530,29,95819,3,5,3942,44,0,0,0
2530,29,95819,3,5,3943,44,1,1,0
2531,56,90024,4,30,3944,31,1,0,0
2532,59,94305,2,35,3945,14,1,1,1
2533,53,94608,4,28,3946,19,1,1,1
2534,54,93023,1,29,3947,111,1,0,1
2534,54,93023,1,29,3948,111,1,1,0
2535,56,94402,1,30,3949,90,1,0,1
2537,51,94949,1,25,3950,104,1,1,0
2537,51,94949,1,25,3951,104,0,0,0
2538,53,94303,1,27,3952,75,0,1,0
2539,37,92037,2,12,3953,175,0,1,0
2539,37,92037,2,12,3954,175,1,1,0
2540,32,95929,1,7,3955,98,0,1,0
2540,32,95929,1,7,3956,98,1,0,1
2540,32,95929,1,7,3957,98,1,1,0
2541,49,95521,4,23,3958,41,1,0,1
2542,34,90212,2,8,3959,171,0,0,0
2542,34,90212,2,8,3960,171,1,1,0
2543,54,92630,4,30,3961,79,0,1,0
2545,58,95039,1,34,3962,90,1,1,0
2546,25,94720,3,-1,3963,39,1,0,1
2547,50,91911,2,25,3964,9,0,0,0
2548,38,90245,2,13,3965,15,1,0,1
2549,48,91343,1,24,3966,80,1,1,0
2550,41,95060,1,15,3967,63,1,1,0
2551,32,93106,1,8,3968,20,1,1,0
2552,46,92120,2,22,3969,43,1,0,0
2552,46,92120,2,22,3970,43,0,1,0
2552,46,92120,2,22,3971,43,1,1,0
2552,46,92120,2,22,3972,43,0,1,0
2557,28,92831,3,4,3973,82,0,1,0
2558,36,94553,4,11,3974,23,1,0,1
2559,43,95136,2,19,3975,172,0,0,0
2560,36,90212,2,12,3976,88,1,1,0
2561,44,93943,2,18,3977,71,1,0,1
2562,31,94720,1,5,3978,180,1,1,1
2562,31,94720,1,5,3979,180,0,0,0
2563,45,92521,2,21,3980,39,1,0,0
2564,39,90401,1,13,3981,94,0,1,0
2565,43,94126,3,16,3982,25,1,1,0
2566,40,94708,2,15,3983,10,1,1,0
2568,58,92333,2,33,3984,142,0,0,0
2569,46,92373,2,21,3985,34,1,0,0
2571,30,95621,2,4,3986,154,0,1,0
2573,62,93907,1,32,3987,33,1,1,1
2573,62,93907,1,32,3988,33,1,1,0
2574,58,90095,2,34,3989,80,1,1,0
2574,58,90095,2,34,3990,80,1,1,0
2575,45,92037,3,18,3991,10,1,1,0
2576,42,90401,3,16,3992,41,0,0,0
2577,60,93711,4,36,3993,30,0,1,0
2577,60,93711,4,36,3994,30,1,1,1
2578,55,95521,1,29,3995,78,1,0,0
2579,45,90638,1,21,3996,164,1,0,0
2582,60,94132,4,34,3997,25,1,1,0
2583,33,95010,1,9,3998,42,0,1,1
2584,37,91302,1,11,3999,71,1,1,0
2584,37,91302,1,11,4000,71,0,1,0
2585,59,94606,3,34,4001,114,1,0,0
2585,59,94606,3,34,4002,114,1,0,1
2586,51,91320,1,26,4003,70,1,0,0
2586,51,91320,1,26,4004,70,1,1,0
2587,47,92675,4,23,4005,149,0,1,0
2587,47,92675,4,23,4006,149,0,0,0
2588,60,94998,4,33,4007,55,1,1,0
2590,64,90840,1,40,4008,123,0,1,0
2590,64,90840,1,40,4009,123,0,1,0
2591,46,95814,1,20,4010,152,1,0,1
2591,46,95814,1,20,4011,152,1,0,0
2591,46,95814,1,20,4012,152,0,0,0
2591,46,95814,1,20,4013,152,0,0,0
2594,48,96003,4,23,4014,161,1,1,0
2599,46,94005,1,20,4015,9,1,1,0
2600,44,91006,4,20,4016,71,0,1,0
2603,52,93108,4,26,4017,161,1,1,0
2603,52,93108,4,26,4018,161,1,0,0
2603,52,93108,4,26,4019,161,1,1,0
2603,52,93108,4,26,4020,161,1,1,0
2604,53,90049,1,27,4021,60,1,1,1
2606,64,94305,4,40,4022,41,1,1,0
2607,46,92648,2,22,4023,73,1,1,0
2608,57,94305,4,33,4024,49,0,1,0
2608,57,94305,4,33,4025,49,1,1,0
2608,57,94305,4,33,4026,49,0,0,0
2608,57,94305,4,33,4027,49,1,0,0
2609,61,94024,2,35,4028,79,1,1,0
2609,61,94024,2,35,4029,79,1,0,0
2610,42,93407,2,18,4030,120,1,0,0
2612,33,95051,3,8,4031,78,0,0,0
2614,52,94501,2,26,4032,110,1,0,0
2614,52,94501,2,26,4033,110,0,1,0
2614,52,94501,2,26,4034,110,1,1,0
2614,52,94501,2,26,4035,110,1,1,0
2615,35,92093,4,11,4036,160,1,1,0
2615,35,92093,4,11,4037,160,1,1,0
2616,57,94542,4,32,4038,68,1,1,0
2616,57,94542,4,32,4039,68,1,1,1
2617,56,92182,2,31,4040,49,1,0,1
2618,44,92037,2,20,4041,65,1,1,1
2619,23,92704,3,-3,4042,55,1,0,0
2620,33,92093,3,8,4043,62,0,0,0
2623,54,90245,4,28,4044,39,0,0,0
2624,42,94304,3,17,4045,111,1,0,0
2624,42,94304,3,17,4046,111,0,0,0
2624,42,94304,3,17,4047,111,0,1,0
2624,42,94304,3,17,4048,111,0,1,1
2626,61,93943,4,36,4049,108,1,0,0
2627,53,92038,2,27,4050,59,1,1,0
2628,56,93106,3,30,4051,61,1,1,0
2629,33,95819,4,6,4052,78,1,1,1
2629,33,95819,4,6,4053,78,1,1,0
2630,44,93943,2,18,4054,18,0,1,0
2631,63,94611,4,37,4055,113,0,1,0
2631,63,94611,4,37,4056,113,0,0,0
2632,47,92521,1,20,4057,62,0,1,0
2633,50,94720,1,24,4058,81,0,1,0
2634,49,95054,3,25,4059,13,0,0,1
2636,40,95616,2,14,4060,33,1,0,1
2637,38,93943,1,13,4061,179,0,1,0
2638,51,94005,3,26,4062,69,0,1,0
2639,28,94025,1,4,4063,45,0,1,0
2640,52,95762,3,26,4064,59,1,1,0
2641,39,94309,2,13,4065,81,1,1,0
2642,29,90095,1,5,4066,133,1,0,0
2643,54,92096,2,29,4067,81,1,1,0
2644,63,92630,4,38,4068,14,0,1,0
2644,63,92630,4,38,4069,14,1,0,0
2646,36,95125,2,12,4070,93,1,0,0
2647,45,92007,3,20,4071,191,1,1,0
2648,61,91605,1,37,4072,155,1,1,0
2650,33,92407,4,8,4073,68,0,0,0
2653,24,90089,4,0,4074,44,1,1,0
2654,30,94555,2,5,4075,121,1,1,0
2655,60,94965,4,36,4076,49,1,1,1
2655,60,94965,4,36,4077,49,1,1,0
2656,50,91784,2,26,4078,42,1,0,1
2656,50,91784,2,26,4079,42,1,0,0
2658,31,94583,1,6,4080,72,0,0,0
2661,39,93063,1,14,4081,74,0,1,0
2661,39,93063,1,14,4082,74,0,1,1
2662,66,90009,1,41,4083,145,1,1,1
2665,54,95014,1,29,4084,154,0,0,0
2665,54,95014,1,29,4085,154,0,1,0
2667,32,92126,3,7,4086,100,1,0,1
2668,63,94112,1,39,4087,58,1,1,0
2669,60,94507,1,35,4088,113,0,1,0
2670,43,91902,2,18,4089,10,0,0,0
2670,43,91902,2,18,4090,10,0,1,0
2673,30,92068,3,5,4091,131,1,1,0
2674,54,92647,4,30,4092,88,1,1,0
2675,30,90245,2,6,4093,101,0,1,0
2676,31,92115,2,1,4094,70,1,1,0
2676,31,92115,2,1,4095,70,0,1,0
2676,31,92115,2,1,4096,70,0,0,0
2677,44,91765,1,20,4097,122,1,0,1
2677,44,91765,1,20,4098,122,1,1,1
2678,32,91423,3,8,4099,70,0,0,0
2679,63,93023,2,38,4100,148,1,1,0
2679,63,93023,2,38,4101,148,0,1,0
2680,57,92704,2,32,4102,43,1,0,0
2681,60,95060,1,30,4103,31,0,0,0
2683,53,90032,4,27,4104,81,1,1,0
2685,30,92028,4,5,4105,98,0,1,0
2685,30,92028,4,5,4106,98,0,1,0
2685,30,92028,4,5,4107,98,1,1,0
2685,30,92028,4,5,4108,98,0,1,0
2686,28,90280,4,2,4109,101,1,1,0
2688,52,93561,1,27,4110,135,1,1,1
2689,56,94542,2,30,4111,34,1,1,0
2691,64,90245,3,38,4112,29,1,1,0
2692,61,95064,2,36,4113,119,0,1,0
2692,61,95064,2,36,4114,119,0,1,0
2693,46,90230,2,20,4115,82,1,0,0
2693,46,90230,2,20,4116,82,1,1,1
2694,55,90089,1,29,4117,62,1,0,0
2695,45,94720,3,19,4118,85,1,1,0
2695,45,94720,3,19,4119,85,0,1,0
2697,63,91711,4,37,4120,78,1,1,1
2698,57,93407,3,32,4121,44,1,0,0
2699,38,95819,2,14,4122,122,1,1,0
2699,38,95819,2,14,4123,122,1,0,1
2701,31,94590,4,5,4124,39,1,1,0
2701,31,94590,4,5,4125,39,0,0,0
2702,50,94305,1,26,4126,55,0,1,0
2704,51,92521,1,27,4127,71,1,1,0
2705,38,91710,2,13,4128,191,1,1,1
2706,53,92831,1,26,4129,22,0,1,0
2707,43,90740,1,17,4130,158,1,0,0
2708,35,90089,3,9,4131,131,0,1,0
2708,35,90089,3,9,4132,131,0,0,0
2708,35,90089,3,9,4133,131,1,1,0
2708,35,90089,3,9,4134,131,1,1,1
2709,49,95670,1,24,4135,75,1,1,0
2712,39,94939,4,14,4136,34,0,0,0
2712,39,94939,4,14,4137,34,1,0,0
2713,31,91320,1,7,4138,32,0,0,0
2714,44,92028,1,18,4139,129,1,1,0
2715,46,92870,3,20,4140,158,1,1,0
2715,46,92870,3,20,4141,158,1,1,0
2716,42,90089,1,18,4142,54,0,0,0
2718,23,95422,4,-2,4143,45,0,1,0
2718,23,95422,4,-2,4144,45,1,0,0
2719,59,95064,2,33,4145,68,1,1,1
2720,47,95929,1,21,4146,53,0,1,0
2721,48,93302,1,23,4147,32,1,1,0
2722,58,92121,2,33,4148,173,0,0,0
2722,58,92121,2,33,4149,173,1,1,0
2724,54,94558,2,29,4150,72,1,0,1
2725,49,90212,4,24,4151,30,1,0,0
2725,49,90212,4,24,4152,30,0,0,0
2725,49,90212,4,24,4153,30,1,1,0
2726,63,92675,1,38,4154,138,1,0,1
2728,45,90840,1,19,4155,69,1,0,0
2728,45,90840,1,19,4156,69,1,0,0
2729,39,94555,3,13,4157,58,1,0,0
2730,58,90007,4,34,4158,63,0,1,0
2731,56,90401,2,30,4159,43,0,0,0
2732,29,96651,1,5,4160,28,0,1,0
2735,56,94126,4,31,4161,64,1,1,0
2736,36,92131,3,12,4162,70,1,1,0
2739,35,95120,2,9,4163,103,1,1,1
2740,43,91330,1,18,4164,42,1,1,0
2741,54,92182,2,29,4165,48,1,1,1
2743,39,95762,2,14,4166,89,0,0,0
2744,32,94583,4,8,4167,22,1,1,1
2744,32,94583,4,8,4168,22,0,0,0
2746,50,95616,1,25,4169,38,1,0,0
2747,54,92703,2,29,4170,49,1,0,1
2747,54,92703,2,29,4171,49,0,1,0
2748,38,91765,2,12,4172,30,1,0,0
2749,32,94305,1,7,4173,82,0,1,0
2749,32,94305,1,7,4174,82,1,1,0
2749,32,94305,1,7,4175,82,1,0,1
2750,62,94086,1,37,4176,82,1,1,0
2752,47,92251,4,23,4177,32,0,0,0
2752,47,92251,4,23,4178,32,0,0,0
2753,51,95819,3,25,4179,34,1,0,0
2754,54,93117,2,27,4180,195,0,1,0
2756,37,93711,3,11,4181,22,1,1,0
2756,37,93711,3,11,4182,22,1,1,0
2757,27,91301,4,0,4183,40,1,1,1
2759,62,94501,2,36,4184,35,1,0,0
2759,62,94501,2,36,4185,35,1,0,0
2761,32,94080,3,7,4186,49,1,0,0
2762,35,95045,4,8,4187,44,1,0,1
2763,56,93403,2,31,4188,65,0,0,0
2764,55,93943,4,31,4189,13,1,1,1
2765,31,91320,1,5,4190,84,1,1,0
2766,54,92093,4,29,4191,28,1,0,0
2767,58,95123,3,32,4192,108,1,0,1
2768,48,90401,1,24,4193,59,1,0,1
2769,48,95819,1,22,4194,163,0,1,0
2770,33,91320,2,9,4195,183,0,1,0
2770,33,91320,2,9,4196,183,1,1,1
2771,36,90024,4,6,4197,69,0,1,0
2773,55,92646,4,31,4198,130,0,1,0
2773,55,92646,4,31,4199,130,0,1,0
2774,63,94309,2,37,4200,185,0,0,0
2774,63,94309,2,37,4201,185,1,1,1
2775,53,94066,2,29,4202,118,1,1,0
2777,46,93106,2,20,4203,140,1,1,0
2777,46,93106,2,20,4204,140,1,1,0
2778,59,94122,2,33,4205,91,0,1,0
2778,59,94122,2,33,4206,91,1,0,1
2779,56,92646,4,31,4207,61,1,0,0
2779,56,92646,4,31,4208,61,1,0,0
2780,59,95521,4,35,4209,168,0,0,0
2780,59,95521,4,35,4210,168,1,0,1
2784,53,92123,2,26,4211,25,1,0,1
2784,53,92123,2,26,4212,25,0,1,0
2784,53,92123,2,26,4213,25,1,0,0
2785,36,91765,4,9,4214,115,1,1,1
2786,34,92521,4,9,4215,31,1,1,0
2786,34,92521,4,9,4216,31,1,0,0
2786,34,92521,4,9,4217,31,1,0,0
2786,34,92521,4,9,4218,31,1,1,1
2787,36,94705,1,10,4219,83,1,0,1
2789,45,96003,1,20,4220,30,1,1,1
2790,27,90065,1,3,4221,34,0,0,0
2790,27,90065,1,3,4222,34,1,0,0
2791,47,95821,1,22,4223,44,1,1,1
2791,47,95821,1,22,4224,44,0,1,1
2793,54,95616,3,30,4225,44,1,1,0
2794,57,94301,2,33,4226,122,1,0,0
2794,57,94301,2,33,4227,122,1,1,0
2794,57,94301,2,33,4228,122,1,1,1
2794,57,94301,2,33,4229,122,0,1,0
2795,52,94550,4,26,4230,35,0,0,0
2798,65,94608,1,39,4231,53,1,1,0
2799,58,94720,1,33,4232,28,1,0,1
2800,64,94720,4,39,4233,85,1,1,1
2801,52,93907,2,26,4234,28,1,1,0
2801,52,93907,2,26,4235,28,0,1,0
2802,58,91016,4,34,4236,41,1,1,1
2803,52,90650,1,22,4237,154,0,0,0
2803,52,90650,1,22,4238,154,0,0,0
2803,52,90650,1,22,4239,154,1,1,1
2803,52,90650,1,22,4240,154,1,1,0
2804,43,92831,1,18,4241,41,1,1,0
2806,37,94523,3,12,4242,182,0,0,0
2806,37,94523,3,12,4243,182,1,1,1
2807,53,90740,2,27,4244,59,0,1,0
2808,27,90009,2,2,4245,129,0,1,0
2809,53,94583,3,27,4246,35,1,1,0
2810,42,94705,3,16,4247,185,0,1,0
2810,42,94705,3,16,4248,185,0,0,0
2810,42,94705,3,16,4249,185,0,1,0
2810,42,94705,3,16,4250,185,0,1,0
2810,42,94705,3,16,4251,185,1,1,0
2813,53,96008,3,28,4252,183,1,1,0
2813,53,96008,3,28,4253,183,1,1,0
2813,53,96008,3,28,4254,183,1,0,0
2813,53,96008,3,28,4255,183,0,0,0
2814,48,94303,2,22,4256,14,0,1,0
2815,54,94002,1,28,4257,53,0,0,0
2815,54,94002,1,28,4258,53,1,1,0
2817,50,92780,2,26,4259,128,1,1,0
2818,31,94025,1,7,4260,105,1,1,0
2819,35,93943,3,9,4261,40,1,0,0
2819,35,93943,3,9,4262,40,0,1,0
2820,63,90095,2,37,4263,10,1,1,0
2822,57,94143,3,32,4264,31,0,1,0
2823,30,90245,4,5,4265,30,1,0,0
2824,33,90095,1,7,4266,21,1,1,0
2826,35,95060,1,10,4267,48,1,0,0
2827,37,94604,3,11,4268,21,0,1,0
2828,37,90266,4,11,4269,84,1,1,1
2828,37,90266,4,11,4270,84,1,1,1
2829,35,94306,3,10,4271,64,1,0,1
2831,59,95616,4,35,4272,39,0,1,0
2832,53,90405,2,27,4273,45,0,1,0
2832,53,90405,2,27,4274,45,0,0,0
2833,45,92056,4,21,4275,133,1,1,1
2833,45,92056,4,21,4276,133,1,1,1
2833,45,92056,4,21,4277,133,1,0,0
2833,45,92056,4,21,4278,133,1,0,0
2834,46,90009,2,22,4279,152,0,1,0
2835,40,90033,1,16,4280,12,1,0,0
2836,42,94112,3,16,4281,32,1,1,1
2838,39,92037,2,14,4282,54,1,0,0
2839,30,94542,3,6,4283,181,1,1,0
2839,30,94542,3,6,4284,181,1,0,1
2839,30,94542,3,6,4285,181,0,1,0
2839,30,94542,3,6,4286,181,0,1,0
2840,58,90034,2,33,4287,75,1,1,0
2841,41,91101,3,15,4288,95,1,1,1
2842,37,94305,4,11,4289,190,0,0,0
2842,37,94305,4,11,4290,190,1,1,1
2842,37,94305,4,11,4291,190,0,1,0
2843,36,94709,1,11,4292,90,1,0,0
2844,27,95616,4,3,4293,20,1,1,0
2844,27,95616,4,3,4294,20,0,0,0
2847,67,93711,4,43,4295,105,1,1,0
2848,44,90840,1,18,4296,21,1,0,1
2850,45,94085,2,21,4297,158,0,0,0
2850,45,94085,2,21,4298,158,1,1,0
2852,61,95449,3,36,4299,81,1,1,0
2853,54,93105,1,29,4300,183,1,0,0
2853,54,93105,1,29,4301,183,1,0,1
2854,28,94550,4,3,4302,54,1,0,0
2855,49,94025,4,24,4303,79,1,0,1
2856,35,91706,1,11,4304,38,0,1,0
2857,36,94704,4,10,4305,172,1,1,1
2857,36,94704,4,10,4306,172,0,1,0
2858,34,93106,3,8,4307,184,0,0,0
2859,36,95054,2,11,4308,158,1,1,0
2859,36,95054,2,11,4309,158,0,1,0
2860,35,94596,1,11,4310,188,1,1,0
2860,35,94596,1,11,4311,188,1,1,0
2861,27,95064,4,2,4312,20,1,1,1
2862,42,92677,4,18,4313,60,1,1,0
2863,65,92096,4,39,4314,113,1,0,0
2864,29,93101,4,5,4315,70,0,1,0
2864,29,93101,4,5,4316,70,1,1,1
2865,65,95762,2,41,4317,84,1,1,0
2865,65,95762,2,41,4318,84,0,0,0
2866,59,94002,2,33,4319,23,1,0,0
2867,46,90089,2,22,4320,141,0,1,0
2867,46,90089,2,22,4321,141,0,1,0
2867,46,90089,2,22,4322,141,0,1,0
2867,46,90089,2,22,4323,141,1,0,0
2868,59,90007,3,33,4324,110,1,1,1
2869,52,94923,4,26,4325,31,1,0,1
2869,52,94923,4,26,4326,31,1,1,0
2871,43,95134,1,17,4327,91,0,1,0
2872,65,94131,4,39,4328,82,1,1,0
2874,48,93943,1,23,4329,35,0,0,0
2874,48,93943,1,23,4330,35,0,1,0
2875,49,91380,1,25,4331,114,1,0,1
2875,49,91380,1,25,4332,114,0,1,0
2876,58,94402,3,33,4333,18,1,0,0
2876,58,94402,3,33,4334,18,1,1,1
2878,58,95817,2,32,4335,74,1,1,0
2879,45,94590,4,19,4336,122,1,0,1
2879,45,94590,4,19,4337,122,1,0,0
2881,64,96064,2,40,4338,40,1,1,0
2882,49,92103,4,25,4339,55,1,1,0
2883,55,90089,1,31,4340,69,1,1,0
2883,55,90089,1,31,4341,69,1,1,1
2884,40,90024,4,14,4342,92,0,1,0
2885,28,93943,4,2,4343,48,1,1,0
2885,28,93943,4,2,4344,48,0,0,0
2886,57,91711,4,31,4345,113,1,1,0
2886,57,91711,4,31,4346,113,0,0,0
2887,50,93940,1,25,4347,58,1,1,0
2888,40,94025,2,16,4348,109,0,1,0
2889,55,94542,3,28,4349,39,1,1,0
2889,55,94542,3,28,4350,39,1,1,0
2891,48,94304,4,24,4351,18,1,0,0
2891,48,94304,4,24,4352,18,0,1,0
2892,59,90044,1,33,4353,63,0,0,0
2892,59,90044,1,33,4354,63,0,1,0
2893,58,92093,1,32,4355,43,1,1,0
2894,38,94022,4,14,4356,70,1,1,0
2896,60,94501,4,36,4357,39,1,1,0
2899,27,91711,1,1,4358,140,1,1,1
2899,27,91711,1,1,4359,140,1,1,0
2899,27,91711,1,1,4360,140,1,1,1
2899,27,91711,1,1,4361,140,1,1,1
2902,54,95351,1,30,4362,21,1,1,0
2903,56,94022,4,30,4363,50,1,1,0
2903,56,94022,4,30,4364,50,1,1,0
2904,58,95833,3,34,4365,41,0,0,0
2904,58,95833,3,34,4366,41,0,0,0
2905,56,90032,3,32,4367,190,1,1,0
2905,56,90032,3,32,4368,190,1,1,1
2905,56,90032,3,32,4369,190,1,0,1
2906,64,94110,2,40,4370,8,0,0,0
2907,35,92870,2,8,4371,55,0,1,0
2908,45,91763,2,20,4372,40,1,1,0
2909,57,95616,3,32,4373,22,0,0,0
2910,35,94590,2,8,4374,44,1,0,1
2910,35,94590,2,8,4375,44,1,0,1
2911,46,95039,3,22,4376,102,1,1,0
2911,46,95039,3,22,4377,102,1,1,0
2912,30,93033,4,4,4378,54,1,1,0
2913,44,90291,4,20,4379,130,1,1,0
2914,39,94501,3,12,4380,75,0,1,0
2914,39,94501,3,12,4381,75,1,0,1
2915,42,95929,2,18,4382,42,1,1,1
2916,34,92110,1,9,4383,133,1,0,0
2917,46,92037,1,20,4384,40,1,0,0
2918,55,94305,3,31,4385,34,1,0,0
2919,28,93727,1,3,4386,142,0,1,0
2920,35,94542,3,10,4387,64,0,1,0
2920,35,94542,3,10,4388,64,1,1,0
2920,35,94542,3,10,4389,64,0,0,0
2921,60,94720,2,35,4390,44,0,0,0
2922,50,91401,1,24,4391,95,1,0,0
2923,52,90011,1,26,4392,49,1,0,0
2925,51,90024,1,26,4393,98,0,0,0
2925,51,90024,1,26,4394,98,1,1,0
2926,59,91711,4,35,4395,42,0,1,0
2927,53,92152,2,28,4396,44,1,1,1
2927,53,92152,2,28,4397,44,0,0,0
2929,31,95005,2,6,4398,175,1,0,0
2931,41,95929,4,17,4399,78,1,1,0
2932,31,91741,2,4,4400,54,0,1,0
2933,41,92407,1,16,4401,154,1,1,0
2934,47,95820,3,22,4402,42,0,0,0
2935,37,91763,2,13,4403,195,1,0,0
2936,53,93023,1,23,4404,80,1,0,0
2936,53,93023,1,23,4405,80,1,0,0
2937,49,94301,3,22,4406,81,1,0,0
2938,62,94022,2,36,4407,89,0,0,0
2938,62,94022,2,36,4408,89,1,1,1
2939,33,93943,3,9,4409,61,1,1,1
2940,54,90016,4,24,4410,25,1,1,0
2941,27,90245,3,3,4411,43,1,0,1
2943,29,90405,1,5,4412,160,0,1,0
2946,45,94305,3,19,4413,30,1,1,1
2946,45,94305,3,19,4414,30,0,0,0
2947,33,94110,1,9,4415,145,0,1,0
2949,44,94720,2,18,4416,14,1,0,0
2950,37,95054,3,11,4417,19,0,0,0
2951,42,95820,1,16,4418,55,1,1,0
2952,26,94720,2,2,4419,132,1,1,0
2952,26,94720,2,2,4420,132,0,1,0
2954,61,91330,3,36,4421,78,1,1,0
2954,61,91330,3,36,4422,78,1,0,0
2955,31,95822,1,7,4423,42,0,1,0
2955,31,95822,1,7,4424,42,1,1,0
2956,54,95518,2,29,4425,44,1,1,0
2957,62,91125,4,38,4426,195,1,1,1
2957,62,91125,4,38,4427,195,0,0,0
2957,62,91125,4,38,4428,195,0,1,0
2957,62,91125,4,38,4429,195,1,1,1
2958,61,92717,3,36,4430,53,0,1,0
2961,55,90035,4,29,4431,38,1,0,0
2962,60,95741,1,36,4432,50,1,1,0
2964,29,94588,1,3,4433,41,1,0,0
2964,29,94588,1,3,4434,41,0,1,0
2965,35,93943,3,10,4435,73,0,1,0
2966,53,91605,2,27,4436,31,1,0,1
2967,32,91320,3,7,4437,84,0,1,0
2967,32,91320,3,7,4438,84,1,1,1
2968,38,94109,2,14,4439,95,0,0,1
2968,38,94109,2,14,4440,95,1,0,1
2969,44,90840,4,18,4441,162,0,0,0
2971,54,95039,2,30,4442,121,1,1,0
2971,54,95039,2,30,4443,121,1,1,0
2972,52,91380,3,25,4444,43,1,0,0
2972,52,91380,3,25,4445,43,1,1,0
2972,52,91380,3,25,4446,43,0,1,0
2973,31,92182,1,7,4447,38,1,1,0
2973,31,92182,1,7,4448,38,0,1,0
2973,31,92182,1,7,4449,38,0,1,0
2974,47,92084,1,22,4450,82,0,1,0
2975,42,95008,4,18,4451,52,0,1,0
2976,57,91016,3,33,4452,43,0,1,0
2977,33,95747,1,8,4453,82,1,1,1
2977,33,95747,1,8,4454,82,1,1,0
2977,33,95747,1,8,4455,82,0,1,0
2977,33,95747,1,8,4456,82,0,0,0
2978,35,94109,1,10,4457,161,0,0,0
2978,35,94109,1,10,4458,161,0,0,0
2979,56,94550,2,30,4459,24,0,1,0
2980,57,90210,1,32,4460,102,1,1,0
2983,59,95120,3,33,4461,111,0,0,0
2984,56,95054,2,32,4462,90,1,1,0
2984,56,95054,2,32,4463,90,1,1,1
2987,55,94305,2,30,4464,153,1,1,1
2987,55,94305,2,30,4465,153,0,1,0
2987,55,94305,2,30,4466,153,1,1,1
2987,55,94305,2,30,4467,153,1,0,1
2989,46,95762,2,21,4468,205,1,0,0
2989,46,95762,2,21,4469,205,1,1,0
2990,42,93106,1,18,4470,142,1,1,1
2991,49,94608,2,25,4471,163,0,0,0
2992,42,93014,3,17,4472,113,1,1,0
2992,42,93014,3,17,4473,113,0,1,0
2993,46,92104,1,21,4474,64,1,0,1
2993,46,92104,1,21,4475,64,1,1,1
2994,65,92647,3,40,4476,20,1,1,0
2995,50,94025,1,24,4477,179,0,0,0
2996,54,91101,2,24,4478,91,1,0,0
2997,42,91367,1,18,4479,103,0,0,0
2997,42,91367,1,18,4480,103,0,1,0
2997,42,91367,1,18,4481,103,1,1,0
2997,42,91367,1,18,4482,103,0,0,0
2997,42,91367,1,18,4483,103,1,0,0
3000,60,94143,1,34,4484,44,1,1,0
3001,40,94720,1,14,4485,164,0,0,0
3002,33,92647,3,7,4486,81,1,1,0
3002,33,92647,3,7,4487,81,0,1,0
3004,52,90747,3,28,4488,44,1,1,1
3005,33,94583,3,7,4489,88,1,0,0
3005,33,94583,3,7,4490,88,1,1,1
3006,62,94111,3,36,4491,148,1,1,0
3006,62,94111,3,36,4492,148,0,1,0
3007,62,95014,3,37,4493,169,1,1,0
3007,62,95014,3,37,4494,169,1,1,0
3007,62,95014,3,37,4495,169,1,0,0
3007,62,95014,3,37,4496,169,0,1,0
3008,63,91711,1,37,4497,11,0,1,0
3009,55,94550,1,25,4498,92,0,0,0
3010,33,92120,3,9,4499,74,1,1,0
3011,25,94301,3,1,4500,72,1,1,1
3012,55,95616,3,31,4501,63,1,1,0
3013,29,92373,2,3,4502,172,1,1,0
3014,45,90029,2,21,4503,183,1,1,0
3014,45,90029,2,21,4504,183,0,1,0
3015,60,91311,1,34,4505,40,1,1,1
3016,44,92673,4,18,4506,68,0,1,1
3016,44,92673,4,18,4507,68,0,1,0
3017,48,91423,4,23,4508,78,1,0,1
3019,58,94005,1,32,4509,49,1,1,0
3019,58,94005,1,32,4510,49,1,0,0
3020,58,94132,2,33,4511,39,1,0,0
3021,44,95193,1,20,4512,151,1,1,1
3022,54,90245,2,28,4513,159,1,1,0
3023,59,94608,4,33,4514,89,1,1,0
3023,59,94608,4,33,4515,89,1,0,0
3024,63,92694,4,37,4516,105,1,1,0
3025,61,90840,2,35,4517,78,1,1,0
3025,61,90840,2,35,4518,78,1,0,0
3027,44,90254,4,20,4519,81,1,0,0
3028,53,93305,4,29,4520,50,0,0,1
3029,63,92624,3,39,4521,38,0,1,0
3029,63,92624,3,39,4522,38,0,1,0
3030,41,94960,2,17,4523,119,1,1,0
3030,41,94960,2,17,4524,119,1,1,0
3031,50,94509,3,26,4525,110,0,1,0
3032,51,90212,1,25,4526,29,0,0,0
3033,47,94590,1,22,4527,19,0,1,0
3034,43,90630,2,19,4528,130,1,0,1
3034,43,90630,2,19,4529,130,1,1,0
3035,46,90024,1,21,4530,38,1,1,0
3037,33,91320,4,9,4531,14,0,0,0
3038,27,95060,3,2,4532,158,1,1,0
3038,27,95060,3,2,4533,158,1,1,0
3038,27,95060,3,2,4534,158,1,1,0
